question_id,question,difficulty,question_type,intent,comparison_method,model,model_name,generated_aql,gold_aql,generation_time,generation_error,validation_valid,validation_errors,validation_warnings,privacy_allowed,sensitive_fields,executed,execution_error,gold_executed,gold_execution_error,gold_result_count,generated_result_count,functional_correct,error_category
Q068,Which Indian restaurant in Dallas has the highest rating?,advanced,graph_filter_sort_limit,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Indian"" IN categories
    FILTER ""Restaurants"" IN categories

    SORT b.rating DESC
    LIMIT 1

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Indian"" IN categories
    FILTER ""Restaurants"" IN categories

    SORT b.rating DESC
    LIMIT 1

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }
",4.987879276275635,,True,,,True,,True,,True,,0.0,0.0,True,correct
Q069,Which restaurants in Dallas were reviewed by user Patrick?,complex,multi_hop_graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR u IN Users
    FILTER u.name == ""Patrick""

    FOR r IN 1..1 OUTBOUND u WritesReview
        FOR b IN 1..1 OUTBOUND r ReviewsBusiness
            FILTER b.city == ""Dallas""

            FOR c IN 1..1 OUTBOUND b BusinessCategory
                FILTER c.category_name == ""Restaurants""

                RETURN DISTINCT {
                    business_id: b.business_id,
                    name: b.name,
                    rating: b.rating
                }","
FOR u IN Users
    FILTER u.name == ""Patrick""

    FOR r IN 1..1 OUTBOUND u WritesReview
        FOR b IN 1..1 OUTBOUND r ReviewsBusiness

            FILTER b.city == ""Dallas""

            LET categories = (
                FOR c IN 1..1 OUTBOUND b BusinessCategory
                    RETURN c.category_name
            )

            FILTER ""Restaurants"" IN categories

            RETURN DISTINCT {
                business_id: b.business_id,
                name: b.name,
                rating: b.rating
            }
",4.845949411392212,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q070,How many businesses are there in the Stone Meadows neighborhood in Madison?,medium,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Madison""
        FILTER b.name == ""Stone Meadows""

        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
            RETURN DISTINCT b._id
)

RETURN LENGTH(businesses)","
LET businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Madison""

        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
            FILTER n.neighborhood_name == ""Stone Meadows""

            RETURN DISTINCT b._id
)

RETURN LENGTH(businesses)
",3.8376970291137695,,True,,,True,,True,,True,,1.0,1.0,False,semantic_result_mismatch
Q071,Find all users who have written tips for Barrio Café in 2015,complex,multi_hop_graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""Barrio Café""

    FOR t IN 1..1 INBOUND b TipsBusiness
        FILTER t.year == 2015

        FOR u IN 1..1 INBOUND t WritesTip
            RETURN DISTINCT {
                user_id: u.user_id,
                name: u.name
            }","
FOR b IN Businesses
    FILTER b.name IN [""Barrio Café"", ""Barrio Cafe""]

    FOR t IN 1..1 INBOUND b TipsBusiness
        FILTER t.year == 2015

        FOR u IN 1..1 INBOUND t WritesTip

            RETURN DISTINCT {
                user_id: u.user_id,
                name: u.name
            }
",3.689077138900757,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,17.0,13.0,False,semantic_result_mismatch
Q072,Find all businesses in Texas with a rating below 2,simple,document_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.state == ""Texas""
    FILTER b.rating < 2
    RETURN DISTINCT {
        business_id: b.business_id,
        name: b.name,
        city: b.city,
        state: b.state,
        rating: b.rating
    }","
FOR b IN Businesses
    FILTER b.state == ""Texas""
    FILTER b.rating < 2

    RETURN {
        business_id: b.business_id,
        name: b.name,
        city: b.city,
        rating: b.rating
    }
",3.406646490097046,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q073,Find all restaurants that serve seafood in Los Angeles,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city ​​== ""Los Angeles""
    
    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Seafood"" IN categories
    FILTER ""Restaurants"" IN categories

    RETURN DISTINCT {
        business_id: b.business_id,
        name: b.name,
        city: b.city,
        rating: b.rating
    }","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Seafood"" IN categories
    FILTER ""Restaurants"" IN categories

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating
    }
",4.169394254684448,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"[HTTP 400][ERR 1501] syntax error, unexpected end of query string near '​​== ""Los Angeles""
    
    LET ...' at position 2:19",True,,0.0,,False,execution_error
Q074,Which Indian restaurant in Dallas has the most number of reviews?,advanced,graph_filter_sort_limit,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Indian"" IN categories
    FILTER ""Restaurants"" IN categories

    SORT b.review_count DESC
    LIMIT 1

    RETURN {
        business_id: b.business_id,
        name: b.name,
        review_count: b.review_count
    }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Indian"" IN categories
    FILTER ""Restaurants"" IN categories

    SORT b.review_count DESC
    LIMIT 1

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }
",4.932789087295532,,True,,,True,,True,,True,,0.0,0.0,True,correct
Q075,Which Italian restaurant in Dallas has the highest rating?,advanced,graph_filter_sort_limit,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Italian""
            RETURN c.category_name
    )
    FILTER ""Italian"" IN categories
    SORT b.rating DESC
    LIMIT 1
    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Italian"" IN categories
    FILTER ""Restaurants"" IN categories

    SORT b.rating DESC
    LIMIT 1

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }
",4.913677453994751,,True,,,True,,True,,True,,0.0,0.0,True,correct
Q076,How many bars in Dallas have a rating above 3.5?,medium,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating > 3.5
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bars""
    RETURN COUNT(b)","
LET bars = (
    FOR b IN Businesses
        FILTER b.city == ""Dallas""
        FILTER b.rating > 3.5

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Bars""

            RETURN DISTINCT b._id
)

RETURN LENGTH(bars)
",3.602510929107666,,True,,,True,,True,,True,,1.0,0.0,False,semantic_result_mismatch
Q077,What is the number of businesses user Michelle reviews per month?,complex,graph_group_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET businesses = (
    FOR u IN Users
        FILTER u.name == ""Michelle""
        FOR r IN 1..1 OUTBOUND u WritesReview
            COLLECT month = r.month, business_id = r.business_id
            RETURN {month, count: COUNT(DISTINCT business_id)}
)

RETURN businesses","
FOR u IN Users
    FILTER u.name == ""Michelle""

    FOR r IN 1..1 OUTBOUND u WritesReview

        COLLECT month = r.month
        AGGREGATE business_count = COUNT_DISTINCT(r.business_id)

        SORT month ASC

        RETURN {
            month: month,
            business_count: business_count
        }
",3.526754140853882,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"[HTTP 400][ERR 1501] syntax error, unexpected DISTINCT modifier near 'DISTINCT business_id)}
)

RETURN...' at position 6:41",True,,12.0,,False,execution_error
Q078,Find all pet hospices in Pittsburgh,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Pittsburgh""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Pet Hospitals""

        RETURN DISTINCT  {
            business_id: b.business_id,
            name: b.name,
            city: b.city,
            state: b.state,
            review_count: b.review_count,
            rating: b.rating
         }","
FOR b IN Businesses

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER LOWER(c.category_name) IN [
            ""pet hospice"",
            ""pet hospices""
        ]

        FILTER b.city == ""Pittsburgh""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",4.372379302978516,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q079,How many reviews has Adrienne written?,medium,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET reviews = (
    FOR u IN Users
        FILTER u.name == ""Adrienne""

        FOR r IN 1..1 OUTBOUND u WritesReview
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)","
LET reviews = (
    FOR u IN Users
        FILTER u.name == ""Adrienne""

        FOR r IN 1..1 OUTBOUND u WritesReview
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)
",3.142067670822144,,True,,,True,,True,,True,,1.0,1.0,True,correct
Q080,How many reviews has Michelle written in March 2014?,medium,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET reviews = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR r IN 1..1 OUTBOUND u WritesReview
            FILTER r.month == 3 AND r.year == 2014
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)","
LET reviews = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR r IN 1..1 OUTBOUND u WritesReview
            FILTER r.year == 2014
            FILTER r.month == 3
                OR LOWER(TO_STRING(r.month)) == ""march""

            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)
",3.4446663856506348,,True,,,True,,True,,True,,1.0,1.0,False,semantic_result_mismatch
Q081,How many businesses has Michelle reviewed in 2010?,advanced,graph_count_distinct_businesses,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET businesses = (
    FOR u IN Users
        FILTER u.name == ""Michelle""
        FOR r IN 1..1 OUTBOUND u WritesReview
            FILTER r.year == 2010
            FOR b IN 1..1 OUTBOUND r ReviewsBusiness
                RETURN DISTINCT b._id
)

RETURN LENGTH(businesses)","
LET businesses = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR r IN 1..1 OUTBOUND u WritesReview
            FILTER r.year == 2010
            RETURN DISTINCT r.business_id
)

RETURN LENGTH(businesses)
",3.5662736892700195,,True,,,True,,True,,True,,1.0,1.0,True,correct
Q082,How many businesses in San Diego has Christine reviewed in 2010?,complex,multi_hop_graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET businesses = (
    FOR u IN Users
        FILTER u.name == ""Christine""

        FOR r IN 1..1 OUTBOUND u WritesReview
            FILTER r.year == 2010

            FOR b IN 1..1 OUTBOUND r.business_id Businesses
                FILTER b.city == ""San Diego""
                RETURN DISTINCT b.business_id
)

RETURN LENGTH(businesses)","
LET businesses = (
    FOR u IN Users
        FILTER u.name == ""Christine""

        FOR r IN 1..1 OUTBOUND u WritesReview
            FILTER r.year == 2010

            FOR b IN 1..1 OUTBOUND r ReviewsBusiness
                FILTER b.city == ""San Diego""
                RETURN DISTINCT b._id
)

RETURN LENGTH(businesses)
",4.185034275054932,,True,,,True,,False,[HTTP 400][ERR 1218] collection type invalid for collection 'Businesses: expecting collection type 'edge',True,,1.0,,False,execution_error
Q083,Find all reviews by Patrick with a rating above 4,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR u IN Users
    FILTER u.name == ""Patrick""
    FOR r IN 1..1 OUTBOUND u WritesReview
        FILTER r.rating > 4
        RETURN {
            review_id: r.rid,
            business_id: r.business_id,
            rating: r.rating,
            text: r.text
        }","
FOR u IN Users
    FILTER u.name == ""Patrick""

    FOR r IN 1..1 OUTBOUND u WritesReview
        FILTER r.rating > 4

        RETURN DISTINCT {
            review_id: r.rid,
            user_id: r.user_id,
            business_id: r.business_id,
            rating: r.rating,
            text: r.text,
            year: r.year
        }
",3.6028499603271484,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,False,text,False,Blocked by PrivacyFilter,True,,825.0,,False,privacy_blocked
Q084,Find all bistros in Pittsburgh,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city À ""Pittsburgh""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bistros""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }","
FOR b IN Businesses
    FILTER b.city == ""Pittsburgh""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bistros""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.56376051902771,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"[HTTP 400][ERR 1501] syntax error, unexpected end of query string near 'À ""Pittsburgh""
    FOR c IN 1..1...' at position 2:19",True,,0.0,,False,execution_error
Q085,Find all bakeries in Los Angeles,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bakeries""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bakeries""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.4765608310699463,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q086,Find all Apple stores in Los Angeles,medium,document_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""Apple Store""
    FILTER b.city == ""Los Angeles""
    RETURN DISTINCT b.full_address","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FILTER CONTAINS(LOWER(b.name), ""apple"")

    RETURN DISTINCT {
        business_id: b.business_id,
        name: b.name,
        full_address: b.full_address
    }
",2.557385206222534,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,False,full_address,False,Blocked by PrivacyFilter,True,,0.0,,False,privacy_blocked
Q087,How many Target are there in Los Angeles?,simple,document_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""Target"" && b.city == ""Los Angeles""
    RETURN COUNT(b)","
RETURN LENGTH(
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""
        FILTER b.name == ""Target""
        RETURN b._id
)
",2.3207504749298096,,True,,,True,,True,,True,,1.0,0.0,False,semantic_result_mismatch
Q088,How many users have reviewed Irish pubs in Dallas?,complex,multi_hop_graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Irish Pubs""
            RETURN c.category_name
    )
    FILTER ""Irish Pubs"" IN categories
    COLLECT user = r.user_id FOR r IN 1..1 OUTBOUND b ReviewsBusiness
    RETURN LENGTH(user)","
LET users = (
    FOR b IN Businesses
        FILTER b.city == ""Dallas""

        LET categories = (
            FOR c IN 1..1 OUTBOUND b BusinessCategory
                RETURN c.category_name
        )

        FILTER ""Irish Pub"" IN categories
            OR ""Irish Pubs"" IN categories

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FOR u IN 1..1 INBOUND r WritesReview
                RETURN DISTINCT u._id
)

RETURN LENGTH(users)
",4.3529980182647705,,False,Unknown attribute 'user_id' in collection 'Businesses'.,,True,,False,Rejected by validator,True,,1.0,,False,unknown_attribute
Q089,Find users whose average review rating is below 3,advanced,graph_group_aggregation,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET ratings = (
    FOR u IN Users
        FOR r IN 1..1 OUTBOUND u WritesReview
            RETURN r.rating
)

FILTER AVERAGE(ratings) < 3

RETURN {
    user_id: u.user_id,
    name: u.name
}","
FOR u IN Users

    LET ratings = (
        FOR r IN 1..1 OUTBOUND u WritesReview
            RETURN r.rating
    )

    FILTER LENGTH(ratings) > 0

    LET avg_rating = AVERAGE(ratings)

    FILTER avg_rating < 3

    RETURN {
        user_id: u.user_id,
        name: u.name,
        average_rating: avg_rating
    }
",3.6207034587860103,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,[HTTP 404][ERR 1203] collection or view not found: u,False,"HTTPConnectionPool(host='localhost', port=8529): Read timed out. (read timeout=60)",,,False,execution_error
Q090,Find all Dallas restaurants with a rating above 4.5,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating > 4.5
    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating
    }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating > 4.5

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Restaurants""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.236047506332397,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q091,Find all breweries in Los Angeles,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Breweries""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Breweries""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.5794100761413574,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q092,What neighborhood is restaurant Flat Top Grill in?,medium,graph_lookup,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""Flat Top Grill""
    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        RETURN n.neighborhood_name","
FOR b IN Businesses
    FILTER b.name == ""Flat Top Grill""

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        RETURN DISTINCT n.neighborhood_name
",2.649779796600342,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q093,List all user ids with name Michelle,simple,document_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"RETURN LENGTH(
    FOR u IN Users
        FILTER u.name == ""Michelle""
        RETURN u._id
)","
FOR u IN Users
    FILTER u.name == ""Michelle""
    RETURN DISTINCT u.user_id
",2.558650255203247,,True,,,True,,True,,True,,3700.0,1.0,False,semantic_result_mismatch
Q094,Find all tips about Vintner Grill that received more than 9 likes,advanced,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET tips = (
    FOR b IN Businesses
        FILTER b.name == ""Vintner Grill""

        FOR t IN 1..1 INBOUND b TipsBusiness
            FILTER t.likes > 9
            RETURN DISTINCT {
                tip_id: t.tip_id,
                user_id: t.user_id,
                likes: t.likes,
                text: t.text
            }
)

RETURN tips","
FOR b IN Businesses
    FILTER b.name == ""Vintner Grill""

    FOR t IN 1..1 INBOUND b TipsBusiness
        FILTER t.likes > 9

        RETURN DISTINCT {
            tip_id: t.tip_id,
            user_id: t.user_id,
            likes: t.likes,
            text: t.text,
            year: t.year
        }
",4.073400020599365,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,False,text,False,Blocked by PrivacyFilter,True,,0.0,,False,privacy_blocked
Q095,Find all reviews about Kabob Palace in year 2014,advanced,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET reviews = (
    FOR b IN Businesses
        FILTER b.name == ""Kabob Palace"" AND b.year == 2014
        FOR r IN 1..1 INBOUND b ReviewsBusiness
            RETURN {
                user_id: r.user_id,
                rating: r.rating,
                text: r.text,
                month: r.month
            }
)

RETURN reviews","
FOR b IN Businesses
    FILTER b.name == ""Kabob Palace""

    FOR r IN 1..1 INBOUND b ReviewsBusiness
        FILTER r.year == 2014

        RETURN DISTINCT {
            review_id: r.rid,
            user_id: r.user_id,
            rating: r.rating,
            text: r.text
        }
",3.724594831466675,,False,Unknown attribute 'year' in collection 'Businesses'.,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,False,text,False,Blocked by PrivacyFilter,True,,0.0,,False,unknown_attribute
Q096,What is the average rating of reviews written in year 2014?,simple,document_aggregation,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET reviews = (
    FOR r IN Reviews
        FILTER r.year == 2014
        RETURN r.rating
)

RETURN AVERAGE(reviews)","
LET ratings = (
    FOR r IN Reviews
        FILTER r.year == 2014
        RETURN r.rating
)

RETURN AVERAGE(ratings)
",2.548988580703736,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1.0,1.0,True,correct
Q097,How many people reviewed restaurant Vintner Grill in 2010?,advanced,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET users = (
    FOR b IN Businesses
        FILTER b.name == ""Vintner Grill""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FILTER r.year == 2010

            FOR u IN 1..1 INBOUND r WritesReview
                RETURN DISTINCT u._id
)

RETURN LENGTH(users)","
LET reviews = (
    FOR b IN Businesses
        FILTER b.name == ""Vintner Grill""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FILTER r.year == 2010
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)
",3.771805286407471,,True,,,True,,True,,True,,1.0,1.0,False,semantic_result_mismatch
Q098,Find all users who have written tips about businesses in Dallas,complex,multi_hop_graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR u IN 1..1 OUTBOUND uid WritesTip
    FILTER u.city == ""Dallas""
    RETURN DISTINCT {
        user_id: u.user_id,
        name: u.name
    }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""

    FOR t IN 1..1 INBOUND b TipsBusiness
        FOR u IN 1..1 INBOUND t WritesTip

            RETURN DISTINCT {
                user_id: u.user_id,
                name: u.name
            }
",2.9100887775421143,,False,Unknown attribute 'city' in collection 'Tips'. | Unknown attribute 'name' in collection 'Tips'.,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,Rejected by validator,True,,277.0,,False,unknown_attribute
Q099,Find all states in which there is a Whataburger,simple,document_projection,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""Whataburger""
    RETURN DISTINCT b.state","
FOR b IN Businesses
    FILTER b.name == ""Whataburger""
    RETURN DISTINCT b.state
",2.381483793258667,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1.0,1.0,True,correct
Q100,Find all cities in which there is a restaurant callled MGM Grand Buffet,simple,document_projection,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""MGM Grand Buffet""
    RETURN DISTINCT b.city","
FOR b IN Businesses
    FILTER b.name == ""MGM Grand Buffet""
    RETURN DISTINCT b.city
",1.8886611461639404,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1.0,1.0,True,correct
Q101,Find all cities in Texas in which there is a restaurant callled MGM Grand Buffet,simple,document_projection_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""MGM Grand Buffet"" AND b.state == ""Texas""
    RETURN DISTINCT b.city","
FOR b IN Businesses
    FILTER b.name == ""MGM Grand Buffet""
    FILTER b.state == ""Texas""
    RETURN DISTINCT b.city
",2.4178781509399414,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q102,Find the number of reviews on businesses located in South Summerlin neighborhood,advanced,multi_relation_graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""South Summerlin""
    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        FILTER n.neighborhood_name == ""South Summerlin""
        COLLECT neighborhood = n.neighborhood_name
        WITH COUNT INTO review_count
    RETURN review_count","
LET reviews = (
    FOR b IN Businesses

        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
            FILTER n.neighborhood_name == ""South Summerlin""

            FOR r IN 1..1 INBOUND b ReviewsBusiness
                RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)
",3.3534529209136963,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1.0,0.0,False,semantic_result_mismatch
Q103,How many escape games are there in Madison?,medium,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"I'm sorry, but I can't help with that. As per the provided schema, I can't find any information about escape games. If you have information about escape games in the schema, please update the schema information and I can help you with the corresponding AQL query.","
LET businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Madison""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name IN [
                ""Escape Games"",
                ""Escape Game""
            ]

            RETURN DISTINCT b._id
)

RETURN LENGTH(businesses)
",3.113506555557251,,False,Forbidden operation(s): UPDATE,,True,,False,Rejected by validator,True,,1.0,,False,forbidden_operation
Q104,Find the users who have given tips on pet groomers,complex,multi_hop_graph,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR u IN 1..1 INBOUND ""Users"" WritesTip
    FOR t IN 1..1 INBOUND t TipsBusiness
        FOR b IN 1..1 INBOUND t BusinessCategory
            FILTER b.category_name == ""Pet Groomers""
            RETURN DISTINCT {
                user_id: u.user_id,
                name: u.name
            }","
FOR b IN Businesses

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Pet Groomers""

        FOR t IN 1..1 INBOUND b TipsBusiness
            FOR u IN 1..1 INBOUND t WritesTip

                RETURN DISTINCT {
                    user_id: u.user_id,
                    name: u.name
                }
",3.61869478225708,,False,Unknown attribute 'category_name' in collection 'Businesses'.,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,Rejected by validator,True,,1095.0,,False,unknown_attribute
